Test Execution Date,Execution Time,API Name,Test Scenario Number,JSON Payload,Results JSON File Name,Test Result, Reason For Failure
23-05-2019,1143AM,BasicREpayment_2ndInstallment,1,C:\ACorn\jsonPayload\23-05-2019_1143AM\testScenario_for_API__BasicREpayment_2ndInstallment1.json,C:\ACorn\jsonOutput\23-05-2019_1143AM\BasicREpayment_2ndInstallmentjsonOutput_1.json,PASS,
23-05-2019,1143AM,BasicREpayment_2ndInstallment,2,C:\ACorn\jsonPayload\23-05-2019_1143AM\testScenario_for_API__BasicREpayment_2ndInstallment2.json,C:\ACorn\jsonOutput\23-05-2019_1143AM\BasicREpayment_2ndInstallmentjsonOutput_2.json,PASS,
23-05-2019,1143AM,BasicREpayment_2ndInstallment,3,C:\ACorn\jsonPayload\23-05-2019_1143AM\testScenario_for_API__BasicREpayment_2ndInstallment3.json,C:\ACorn\jsonOutput\23-05-2019_1143AM\BasicREpayment_2ndInstallmentjsonOutput_3.json,PASS,
23-05-2019,1143AM,BasicREpayment_2ndInstallment,4,C:\ACorn\jsonPayload\23-05-2019_1143AM\testScenario_for_API__BasicREpayment_2ndInstallment4.json,C:\ACorn\jsonOutput\23-05-2019_1143AM\BasicREpayment_2ndInstallmentjsonOutput_4.json,PASS,
