Test Execution Date,Execution Time,API Name,Test Scenario Number,JSON Payload,Results JSON File Name,Test Result, Reason For Failure
24-05-2019,1202AM,FinalRepayment_firstpaid_nextdue,1,C:\ACorn\jsonPayload\24-05-2019_1201AM\testScenario_for_API__FinalRepayment_firstpaid_nextdue1.json,C:\ACorn\jsonOutput\24-05-2019_1201AM\FinalRepayment_firstpaid_nextduejsonOutput_1.json,FAIL,Actual response code received is 400
24-05-2019,1202AM,FinalRepayment_firstpaid_nextdue,2,C:\ACorn\jsonPayload\24-05-2019_1201AM\testScenario_for_API__FinalRepayment_firstpaid_nextdue2.json,C:\ACorn\jsonOutput\24-05-2019_1201AM\FinalRepayment_firstpaid_nextduejsonOutput_2.json,FAIL,Actual response code received is 400
24-05-2019,1202AM,FinalRepayment_firstpaid_nextdue,3,C:\ACorn\jsonPayload\24-05-2019_1201AM\testScenario_for_API__FinalRepayment_firstpaid_nextdue3.json,C:\ACorn\jsonOutput\24-05-2019_1201AM\FinalRepayment_firstpaid_nextduejsonOutput_3.json,FAIL,Actual response code received is 400
